,L,T,Tmax,alpha,beta,clamp,conv_condition,conv_steps,conv_time,ctol_abs,ctol_rel,ht,ht_x,hx,hy_t,ixt,ixy,iyt,p0,ptol,repeat,repeats,zeroLtol
95,-2.4899410196025897,3.0,90.0,0.2,3.583180799999999,False,small_abs_changes,6.0,19.604306936264038,0.001,0.0,1.584962500721156,8.830701114895875e-16,6.491853096329676,9.106275918712296,1.5849625007211552,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
96,-2.4899410196025897,3.0,90.0,0.2,3.583180799999999,True,small_abs_changes,7.0,19.60819101333618,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
97,-3.3049217236673387,3.0,90.0,0.2,4.2998169599999985,False,small_abs_changes,9.0,20.778183937072754,0.001,0.0,1.584962500721156,1.123574164356756e-18,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
98,-3.3049217236673387,3.0,90.0,0.2,4.2998169599999985,True,small_abs_changes,10.0,20.782227754592896,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
99,-4.282898568545038,3.0,90.0,0.2,5.1597803519999985,False,small_abs_changes,9.0,20.401968002319336,0.001,0.0,1.584962500721156,3.771807091830041e-22,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
100,-4.282898568545038,3.0,90.0,0.2,5.1597803519999985,True,small_abs_changes,10.0,20.40696382522583,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
101,0.0,1.0,90.0,0.3,0.1615055828898458,False,single_cluster,7.0,27.064366817474365,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
102,0.0,1.0,90.0,0.3,0.1615055828898458,True,single_cluster,8.0,27.067343711853027,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
103,0.0,1.0,90.0,0.3,0.19380669946781492,False,single_cluster,7.0,27.20436406135559,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
104,0.0,1.0,90.0,0.3,0.19380669946781492,True,single_cluster,8.0,27.20733094215393,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
105,9.278117696399853e-17,1.0,90.0,0.3,0.2325680393613779,False,small_abs_changes_AND_single_cluster,8.0,27.34414291381836,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
106,9.278117696399853e-17,1.0,90.0,0.3,0.2325680393613779,True,small_abs_changes_AND_single_cluster,9.0,27.347089052200317,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
107,0.0,1.0,90.0,0.3,0.2790816472336535,False,small_abs_changes_AND_single_cluster,11.0,26.76402997970581,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
108,0.0,1.0,90.0,0.3,0.2790816472336535,True,small_abs_changes_AND_single_cluster,12.0,26.767121076583862,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
109,0.0,1.0,90.0,0.3,0.3348979766803842,False,small_abs_changes_AND_cost_func_rel_inc_AND_force_single,8.0,30.594505071640015,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
110,0.0,1.0,90.0,0.3,0.3348979766803842,True,small_abs_changes_AND_cost_func_rel_inc_AND_force_single,9.0,30.59749722480774,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
111,0.0,1.0,90.0,0.3,0.40187757201646096,False,single_cluster,17.0,29.15854811668396,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
112,0.0,1.0,90.0,0.3,0.40187757201646096,True,single_cluster,18.0,29.16154932975769,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
113,0.0,1.0,90.0,0.3,0.4822530864197532,False,small_abs_changes_AND_cost_func_rel_inc_AND_force_single,10.0,28.287669897079468,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
114,0.0,1.0,90.0,0.3,0.4822530864197532,True,small_abs_changes_AND_cost_func_rel_inc_AND_force_single,11.0,28.29068374633789,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
115,0.9254394041601909,3.0,90.0,0.3,0.5787037037037037,False,small_abs_changes_AND_cost_func_rel_inc,9.0,28.03361201286316,0.001,0.0,1.5849624668923794,0.011480257805285797,6.491853096329676,9.109802218727499,1.5734822090870937,1.2764277255147896,1.1337044867549615,0.75,1e-08,0.0,1.0,1.0
116,0.926842832451385,3.0,90.0,0.3,0.5787037037037037,True,small_abs_changes_AND_cost_func_rel_inc,10.0,28.037647008895874,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
117,0.7947338437221062,3.0,90.0,0.3,0.6944444444444445,False,small_abs_changes,9.0,25.888896942138672,0.001,0.0,1.5849624779206741,0.004020586284804055,6.491853096329676,9.107314365511558,1.5809418916358702,1.2764277255147896,1.1361923399709024,0.75,1e-08,0.0,1.0,1.0
118,0.7952188987974308,3.0,90.0,0.3,0.6944444444444445,True,small_abs_changes,10.0,25.893240928649902,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
119,0.6371144987455318,3.0,90.0,0.3,0.8333333333333334,False,small_abs_changes,9.0,27.747209072113037,0.001,0.0,1.5849624945945728,0.0013113910154825663,6.491853096329676,9.106561211229184,1.5836511035790903,1.2764277255147896,1.1369454942532755,0.75,1e-08,0.0,1.0,1.0
120,0.6372701784126857,3.0,90.0,0.3,0.8333333333333334,True,small_abs_changes,10.0,27.751317024230957,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
121,0.4476860840296346,3.0,90.0,0.3,1.0,False,small_abs_changes_AND_cost_func_rel_inc,8.0,27.391282081604004,0.001,0.0,1.5849624996126643,0.00039239968202912435,6.491853096329676,9.106348009804039,1.5845700999306351,1.2764277255147896,1.137158695678421,0.75,1e-08,0.0,1.0,1.0
122,0.44773171395099176,3.0,90.0,0.3,1.0,True,small_abs_changes_AND_cost_func_rel_inc,9.0,27.39550018310547,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
123,0.22027400381115636,3.0,90.0,0.3,1.2,False,small_abs_changes_AND_cost_func_rel_inc,8.0,24.969725131988525,0.001,0.0,1.5849625006239387,0.0001013114850402788,6.491853096329676,9.106291619343068,1.5848611891388984,1.2764277255147896,1.137215086139392,0.75,1e-08,0.0,1.0,1.0
124,0.22028555659695903,3.0,90.0,0.3,1.2,True,small_abs_changes_AND_cost_func_rel_inc,9.0,24.973743200302124,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
125,-0.05265228333966254,3.0,90.0,0.3,1.44,False,small_abs_changes,8.0,25.583274126052856,0.001,0.0,1.58496250071589,2.1988080103900526e-05,6.491853096329676,9.106278797405015,1.584940512635786,1.2764277255147896,1.1372279080774454,0.75,1e-08,0.0,1.0,1.0
126,-0.052649832227880555,3.0,90.0,0.3,1.44,True,small_abs_changes,9.0,25.587838172912598,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
127,-0.3801727068799976,3.0,90.0,0.3,1.7279999999999998,False,small_abs_changes_AND_cost_func_rel_inc,12.0,27.674427032470703,0.001,0.0,1.5849625007210077,3.7461246812745544e-06,6.491853096329676,9.10627633293408,1.5849587545963264,1.2764277255147896,1.1372303725483803,0.75,1e-08,0.0,1.0,1.0
128,-0.38017229881768766,3.0,90.0,0.3,1.7279999999999998,True,small_abs_changes_AND_cost_func_rel_inc,13.0,27.67845106124878,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
129,-0.773199308153462,3.0,90.0,0.3,2.0736,False,small_abs_changes,9.0,26.38692307472229,0.001,0.0,1.5849625007211543,4.6384984648518263e-07,6.491853096329676,9.106275961983394,1.5849620368713078,1.2764277255147896,1.1372307434990656,0.75,1e-08,0.0,1.0,1.0
130,-0.7731992587254566,3.0,90.0,0.3,2.0736,True,small_abs_changes,10.0,26.3910129070282,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
131,-1.2448316146217897,3.0,90.0,0.3,2.4883199999999994,False,small_abs_changes,7.0,25.93848180770874,0.001,0.0,1.584962500721156,3.838731740969418e-08,6.491853096329676,9.106275921730068,1.5849624623338388,1.2764277255147896,1.1372307837523916,0.75,1e-08,0.0,1.0,1.0
132,-1.2448316106147783,3.0,90.0,0.3,2.4883199999999994,True,small_abs_changes,8.0,25.942596912384033,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
133,-1.8107904330782538,3.0,90.0,0.3,2.9859839999999993,False,small_abs_changes,9.0,26.41764998435974,0.001,0.0,1.5849625007211563,1.9155920665009974e-09,6.491853096329676,9.106275918839017,1.5849624988055642,1.2764277255147896,1.1372307866434426,0.75,1e-08,0.0,1.0,1.0
134,-1.8107904328819653,3.0,90.0,0.3,2.9859839999999993,True,small_abs_changes,10.0,26.421693086624146,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
135,-2.4899410196077785,3.0,90.0,0.3,3.583180799999999,False,small_abs_changes,11.0,26.16496992111206,0.001,0.0,1.5849625007211565,5.1497410380587726e-11,6.491853096329676,9.10627591871516,1.584962500669659,1.2764277255147896,1.1372307867673008,0.75,1e-08,0.0,1.0,1.0
136,-2.4899410196025897,3.0,90.0,0.3,3.583180799999999,True,small_abs_changes,12.0,26.169145822525024,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
137,-3.3049217236674027,3.0,90.0,0.3,4.2998169599999985,False,small_abs_changes,8.0,24.510346174240112,0.001,0.0,1.584962500721156,6.48334551407806e-13,6.491853096329676,9.106275918712326,1.5849625007205077,1.2764277255147896,1.1372307867701341,0.75,1e-08,0.0,1.0,1.0
138,-3.3049217236673387,3.0,90.0,0.3,4.2998169599999985,True,small_abs_changes,9.0,24.51481819152832,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
139,-4.282898568545039,3.0,90.0,0.3,5.1597803519999985,False,small_abs_changes,10.0,28.11394715309143,0.001,0.0,1.584962500721156,3.3110722488031942e-15,6.491853096329676,9.106275918712296,1.5849625007211527,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
140,-4.282898568545038,3.0,90.0,0.3,5.1597803519999985,True,small_abs_changes,11.0,28.117902278900146,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
141,-3.345110361379013e-17,1.0,90.0,0.4,0.1615055828898458,False,small_abs_changes_AND_single_cluster,9.0,34.984447956085205,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
142,-3.345110361379013e-17,1.0,90.0,0.4,0.1615055828898458,True,small_abs_changes_AND_single_cluster,10.0,34.98745512962341,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
143,0.0,1.0,90.0,0.4,0.19380669946781492,False,small_abs_changes_AND_single_cluster,9.0,33.58670115470886,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
144,0.0,1.0,90.0,0.4,0.19380669946781492,True,small_abs_changes_AND_single_cluster,10.0,33.59023714065552,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
145,0.0,1.0,90.0,0.4,0.2325680393613779,False,small_abs_changes_AND_single_cluster,9.0,33.42958092689514,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
146,0.0,1.0,90.0,0.4,0.2325680393613779,True,small_abs_changes_AND_single_cluster,10.0,33.432825803756714,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
147,1.5333789318459383e-16,1.0,90.0,0.4,0.2790816472336535,False,single_cluster,8.0,34.61450219154358,0.001,0.0,-3.2034265038149176e-16,5.5170123121256905e-17,6.491853096329676,10.243506705482462,-3.7551277350274866e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
148,1.7540594243309657e-16,1.0,90.0,0.4,0.2790816472336535,True,single_cluster,9.0,34.61748719215393,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
149,0.0,1.0,90.0,0.4,0.3348979766803842,False,small_abs_changes_AND_single_cluster,9.0,35.85875701904297,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
150,0.0,1.0,90.0,0.4,0.3348979766803842,True,small_abs_changes_AND_single_cluster,10.0,35.86181616783142,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
151,3.9353532327151537e-16,1.0,90.0,0.4,0.40187757201646096,False,single_cluster,12.0,35.76958608627319,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
152,3.9353532327151537e-16,1.0,90.0,0.4,0.40187757201646096,True,single_cluster,13.0,35.772595167160034,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
153,5.363109180021168e-16,1.0,90.0,0.4,0.4822530864197532,False,small_abs_changes_AND_cost_func_rel_inc_AND_force_single,9.0,34.56263184547424,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
154,5.363109180021168e-16,1.0,90.0,0.4,0.4822530864197532,True,small_abs_changes_AND_cost_func_rel_inc_AND_force_single,10.0,34.565775871276855,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
155,0.9180046723709282,3.0,90.0,0.4,0.5787037037037037,False,small_abs_changes,10.0,35.801981925964355,0.001,0.0,1.5849619710748923,0.05329648662678073,6.491853096329676,9.127843024878441,1.5316654844481117,1.2764277255147896,1.115663680604019,0.75,1e-08,0.0,1.0,1.0
156,0.926842832451385,3.0,90.0,0.4,0.5787037037037037,True,small_abs_changes,11.0,35.80599498748779,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
157,0.79187000969753,4.0,90.0,0.4,0.6944444444444445,False,small_abs_changes_AND_cost_func_rel_inc,11.0,35.639317989349365,0.001,0.0,1.5849629035901942,0.020397801543556585,6.491853096329676,9.113202071966112,1.5645651020466376,1.2764277255147896,1.1303046335163476,0.75,1e-08,0.0,1.0,1.0
158,0.7952188987974308,3.0,90.0,0.4,0.6944444444444445,True,small_abs_changes_AND_cost_func_rel_inc,12.0,35.65718197822571,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
159,0.636067667319939,3.0,90.0,0.4,0.8333333333333334,False,small_abs_changes,12.0,36.19283390045166,0.001,0.0,1.5849624635299415,0.007411805338103172,6.491853096329676,9.108390616592747,1.5775506581918384,1.2764277255147896,1.1351160888897134,0.75,1e-08,0.0,1.0,1.0
160,0.6372701784126857,3.0,90.0,0.4,0.8333333333333334,True,small_abs_changes,13.0,36.197195053100586,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
161,0.44732694066409784,4.0,90.0,0.4,1.0,False,small_abs_changes_AND_cost_func_rel_inc,10.0,33.21883702278137,0.001,0.0,1.584963121519855,0.0025372650068021516,6.491853096329676,9.106885430629424,1.582425856513053,1.2764277255147896,1.1366212748530362,0.75,1e-08,0.0,1.0,1.0
162,0.44773171395099176,3.0,90.0,0.4,1.0,True,small_abs_changes_AND_cost_func_rel_inc,11.0,33.225152015686035,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
163,0.2201605290259403,3.0,90.0,0.4,1.2,False,small_abs_changes,10.0,33.14159798622131,0.001,0.0,1.584962497665937,0.0007959955696267151,6.491853096329676,9.106437063472338,1.5841665020963105,1.2764277255147896,1.1370696420101218,0.75,1e-08,0.0,1.0,1.0
164,0.22028555659695903,3.0,90.0,0.4,1.2,True,small_abs_changes,11.0,33.14554405212402,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
165,-0.05268441870480278,3.0,90.0,0.4,1.44,False,small_abs_changes,10.0,31.108087062835693,0.001,0.0,1.5849625003202354,0.00022462994227684987,6.491853096329676,9.10631429781015,1.5847378703779587,1.2764277255147896,1.1371924076723108,0.75,1e-08,0.0,1.0,1.0
166,-0.052649832227880555,3.0,90.0,0.4,1.44,True,small_abs_changes,11.0,31.11205816268921,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
167,-0.3801805113479457,3.0,90.0,0.4,1.7279999999999998,False,small_abs_changes,10.0,32.94912004470825,0.001,0.0,1.5849625006905685,5.4527947256114864e-05,6.491853096329676,9.106283788318333,1.5849079727433124,1.2764277255147896,1.1372229171641273,0.75,1e-08,0.0,1.0,1.0
168,-0.38017229881768766,3.0,90.0,0.4,1.7279999999999998,True,small_abs_changes,11.0,32.95327806472778,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
169,-0.7732008438318341,3.0,90.0,0.4,2.0736,False,small_abs_changes,10.0,32.05215096473694,0.001,0.0,1.5849625007198864,1.0768736402000855e-05,6.491853096329676,9.106277231593012,1.5849517319834845,1.2764277255147896,1.1372294738894482,0.75,1e-08,0.0,1.0,1.0
170,-0.7731992587254566,3.0,90.0,0.4,2.0736,True,small_abs_changes,11.0,32.05620288848877,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
171,-1.244831843561767,3.0,90.0,0.4,2.4883199999999994,False,small_abs_changes,10.0,30.093775987625122,0.001,0.0,1.5849625007211299,1.6189318090813827e-06,6.491853096329676,9.10627608534109,1.5849608817893208,1.2764277255147896,1.13723062014137,0.75,1e-08,0.0,1.0,1.0
172,-1.2448316106147783,3.0,90.0,0.4,2.4883199999999994,True,small_abs_changes,11.0,30.097879886627197,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
173,-1.8107904569864064,3.0,90.0,0.4,2.9859839999999993,False,small_abs_changes,10.0,30.436807870864868,0.001,0.0,1.584962500721156,1.7117999469565647e-07,6.491853096329676,9.1062759335709,1.5849623295411615,1.2764277255147896,1.1372307719115593,0.75,1e-08,0.0,1.0,1.0
174,-1.8107904328819653,3.0,90.0,0.4,2.9859839999999993,True,small_abs_changes,11.0,30.440770864486694,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
175,-2.4899410212029887,3.0,90.0,0.4,3.583180799999999,False,small_abs_changes,9.0,29.256561040878296,0.001,0.0,1.584962500721156,1.1592302848671444e-08,6.491853096329676,9.106275919559733,1.5849624891288532,1.2764277255147896,1.1372307859227266,0.75,1e-08,0.0,1.0,1.0
176,-2.4899410196025897,3.0,90.0,0.4,3.583180799999999,True,small_abs_changes,10.0,29.260530948638916,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
177,-3.304921723728638,3.0,90.0,0.4,4.2998169599999985,False,small_abs_changes,9.0,31.553136825561523,0.001,0.0,1.584962500721156,4.5189699981878317e-10,6.491853096329676,9.106275918740078,1.5849625002692591,1.2764277255147896,1.137230786742382,0.75,1e-08,0.0,1.0,1.0
178,-3.3049217236673387,3.0,90.0,0.4,4.2998169599999985,True,small_abs_changes,10.0,31.55705761909485,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
179,-4.282898568546239,3.0,90.0,0.4,5.1597803519999985,False,small_abs_changes,11.0,30.42046594619751,0.001,0.0,1.584962500721156,8.962630652303997e-12,6.491853096329676,9.106275918712758,1.5849625007121935,1.2764277255147896,1.1372307867697025,0.75,1e-08,0.0,1.0,1.0
180,-4.282898568545038,3.0,90.0,0.4,5.1597803519999985,True,small_abs_changes,12.0,30.424554109573364,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
181,-3.345110361379013e-17,1.0,90.0,0.5,0.1615055828898458,False,small_abs_changes_AND_single_cluster,10.0,43.343976974487305,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
182,-3.345110361379013e-17,1.0,90.0,0.5,0.1615055828898458,True,small_abs_changes_AND_single_cluster,11.0,43.34691786766052,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
183,0.0,1.0,90.0,0.5,0.19380669946781492,False,small_abs_changes_AND_single_cluster,12.0,44.855464935302734,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
184,0.0,1.0,90.0,0.5,0.19380669946781492,True,small_abs_changes_AND_single_cluster,13.0,44.8585159778595,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
185,9.278117696399853e-17,1.0,90.0,0.5,0.2325680393613779,False,small_abs_changes_AND_single_cluster,13.0,46.545658111572266,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
186,9.278117696399853e-17,1.0,90.0,0.5,0.2325680393613779,True,small_abs_changes_AND_single_cluster,14.0,46.54869532585144,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
187,1.7540594243309657e-16,1.0,90.0,0.5,0.2790816472336535,False,small_abs_changes_AND_single_cluster,12.0,45.55809998512268,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
188,1.7540594243309657e-16,1.0,90.0,0.5,0.2790816472336535,True,small_abs_changes_AND_single_cluster,13.0,45.56106185913086,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
189,0.0,1.0,90.0,0.5,0.3348979766803842,False,small_abs_changes_AND_single_cluster,12.0,44.45134902000427,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
190,0.0,1.0,90.0,0.5,0.3348979766803842,True,small_abs_changes_AND_single_cluster,13.0,44.45442295074463,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
191,0.0,1.0,90.0,0.5,0.40187757201646096,False,small_abs_changes_AND_single_cluster,14.0,46.35734581947327,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
