,L,T,ht,ht_x,hy_t,ixt,iyt,step,step_time,hx,ixy,Tmax,beta,alpha,p0,ctol_abs,ctol_rel,ptol,zeroLtol,repeat,repeats
65,0.0,1.0,0.0,0.0,10.66395033305528,0.0,0.0,23.0,0.20345211029052734,6.643856189774725,0.14436951559535238,100.0,8.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
66,4.142458820776611,100.0,6.643718708366191,2.3978520417035667,10.582554466384167,4.245866666662625,0.08139586667111232,0.0,0.07909107208251953,6.643856189774725,0.14436951559535238,100.0,16.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
67,2.6057040210697195,100.0,6.6273691712673255,4.428380530337962,10.55098315274099,2.1989886409293637,0.1129671803142891,1.0,9.62377119064331,6.643856189774725,0.14436951559535238,100.0,16.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
68,2.6032658237476305,100.0,6.599675787501388,4.276866950649823,10.547826802528476,2.322808836851565,0.11612353052680291,2.0,8.73969292640686,6.643856189774725,0.14436951559535238,100.0,16.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
69,2.565197528868172,100.0,6.525619098864487,4.190120118214313,10.547365238624707,2.335498980650174,0.11658509443057241,3.0,8.519850015640259,6.643856189774725,0.14436951559535238,100.0,16.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
70,2.4568992264642224,100.0,6.313277949628497,3.981154681273931,10.547337746647322,2.332123268354566,0.1166125864079568,4.0,9.011413812637329,6.643856189774725,0.14436951559535238,100.0,16.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
71,2.1918727051654194,100.0,5.788291192696372,3.4770158189862426,10.547830921927915,2.3112753737101293,0.11611941112736446,5.0,8.981292009353638,6.643856189774725,0.14436951559535238,100.0,16.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
72,1.7498974655188926,99.0,4.911388198163124,2.660126432675425,10.549486113286122,2.251261765487699,0.11446421976915744,6.0,8.24757194519043,6.643856189774725,0.14436951559535238,100.0,16.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
73,1.3588791147385324,89.0,4.138303066613524,1.993662696214278,10.552538295319788,2.1446403703992463,0.1114120377354908,7.0,8.480576992034912,6.643856189774725,0.14436951559535238,100.0,16.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
74,1.0900925291566899,56.0,3.60607330870898,1.5848915558427379,10.556229395453347,2.021181752866242,0.10772093760193258,8.0,7.516319036483765,6.643856189774725,0.14436951559535238,100.0,16.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
75,0.8056692707512827,28.0,3.033126925295796,1.1488108741217604,10.560634569462552,1.8843160511740358,0.1033157635927271,9.0,4.66836404800415,6.643856189774725,0.14436951559535238,100.0,16.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
76,0.5407537643617912,18.0,2.482712867161873,0.7331182139161236,10.565487833315153,1.7495946532457491,0.09846249974012622,10.0,2.4024970531463623,6.643856189774725,0.14436951559535238,100.0,16.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
